glottocode,language_name,lang_family,lang_family_count,domains_of_use,speaker_number,speaker_number_trends,transmission,elcat_endangerment,country_count,max_gdp_percapita,avg_gdp_percapita,max_internet,avg_internet,max_urban,avg_urban,max_urban_growth,avg_urban_growth,official,regional,national,minority,widely_spoken,area_Africa,area_Australia,area_Eurasia,area_North America,area_Papunesia,area_South America
muin1242,Muinane,Boran,2.0,,4,,,severely endangered,1,7919.20886825345,7919.20886825345,79.34543299,79.34543299,78.5210811866115,78.5210811866115,1.3876355674663,1.3876355674663,0,0,0,0,0,0,0,0,0,0,1
tago1246,Tagoi,Rashad,2.0,,1,,,vulnerable,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
tega1236,Tegali,Rashad,2.0,,1,,,vulnerable,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
djin1251,Jingulu,Mirndi,5.0,,4,,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
djam1255,Jaminjung-Ngaliwurru,Mirndi,5.0,,4,,,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
nung1291,Nungali,Mirndi,5.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
wamb1258,Wambayan,Mirndi,5.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
ngar1283,Ngarnka,Mirndi,5.0,,5,,,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
ikkk1242,Ik,Kuliak,3.0,1,1,0,0,vulnerable,2,2132.43452097647,1605.17365275232,34.97622513,21.9630280955,31.8937831721599,31.585776496757802,4.92509441786509,3.851761466053815,0,0,0,0,0,1,0,0,0,0,0
sooo1256,Soo,Kuliak,3.0,,3,,4,severely endangered,1,1077.91278452817,1077.91278452817,8.949831061,8.949831061,31.2777698213557,31.2777698213557,4.92509441786509,4.92509441786509,0,0,0,0,0,1,0,0,0,0,0
nyan1313,Nyang'i,Kuliak,3.0,,5,,,critically endangered,1,1077.91278452817,1077.91278452817,8.949831061,8.949831061,31.2777698213557,31.2777698213557,4.92509441786509,4.92509441786509,0,0,0,0,0,1,0,0,0,0,0
hata1243,Hatam,Hatam-Mansim,2.0,,1,,,vulnerable,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
anda1283,Andai,Arafundi,5.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
awia1234,Awiakay-Karimba,Arafundi,5.0,2,3,,0,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
buna1275,Bunaba,Bunaban,2.0,,4,,5,critically endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
goon1238,Gooniyandi,Bunaban,2.0,4,4,,3,severely endangered,1,64603.9856308464,64603.9856308464,96.13140106,96.13140106,87.6021469990446,87.6021469990446,2.12571289816265,2.12571289816265,0,0,0,0,0,0,1,0,0,0,0
nucl1339,Temein,Temeinic,2.0,,1,,,vulnerable,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
tese1238,Tese,Temeinic,2.0,,2,,,threatened,1,984.607666015625,984.607666015625,18.60000038,18.60000038,34.8673015510839,34.8673015510839,1.01305651386284,1.01305651386284,0,0,0,0,0,1,0,0,0,0,0
chiq1248,Lomeriano-Ignaciano Chiquitano,Chiquitano,2.0,,2,,,threatened,2,10310.5488778166,7365.857488358295,84.46347227,82.08408446499999,87.8958549533146,79.5660001653567,1.82370068528301,1.2740511913710981,0,0,0,0,0,0,0,0,0,0,1
uruu1244,Uru,Uru-Chipaya,2.0,,,,,dormant,1,4421.16609889999,4421.16609889999,79.70469666,79.70469666,71.2361453773988,71.2361453773988,1.82370068528301,1.82370068528301,0,0,0,0,0,0,0,0,0,0,1
chip1262,Chipaya,Uru-Chipaya,2.0,,2,,,threatened,1,4421.16609889999,4421.16609889999,79.70469666,79.70469666,71.2361453773988,71.2361453773988,1.82370068528301,1.82370068528301,0,0,0,0,0,0,0,0,0,0,1
kara1499,Kalamang,West Bomberai,3.0,3,3,3,5,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
boik1241,Boikin,Ndu,13.0,,1,,,vulnerable,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
ngal1300,Ngala,Ndu,13.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
ambu1247,Ambulas,Ndu,13.0,,1,,,vulnerable,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
yelo1243,Yalaku,Ndu,13.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
mana1298,Manambu,Ndu,13.0,3,2,,1,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
seng1284,Sengo,Ndu,13.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
koiw1243,Koiwat,Ndu,13.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
buru1309,Burui,Ndu,13.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
gaik1242,Gaikundi,Ndu,13.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
iatm1242,Iatmul,Ndu,13.0,3,1,2,1,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
sosk1235,Sos Kundi,Ndu,13.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
akoy1238,Akoye,Angan,13.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kawa1276,Kawacha,Angan,13.0,,4,,,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kama1360,Kamasa,Angan,13.0,,5,,,critically endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
susu1251,Susuami,Angan,13.0,,4,,,severely endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
sout2982,Southeastern Pomo,Pomoan,7.0,,,,,awakening,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
east2545,Eastern Pomo,Pomoan,7.0,,5,,,critically endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
cent2138,Central Pomo,Pomoan,7.0,,,,,dormant,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,1,0,0,0,0,0,0,1,0,0
nort2966,Northern Pomo,Pomoan,7.0,,,,,dormant,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
kash1280,Kashaya,Pomoan,7.0,,4,,,severely endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
sout2984,Southern Pomo,Pomoan,7.0,,,,,dormant,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
puyu1239,Puyuma,Austronesian,1276.0,4,3,4,4,severely endangered,2,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,0,0,1,0
thao1240,Thao,Austronesian,1276.0,5,5,5,5,critically endangered,2,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,0,0,1,0
tsou1248,Tsou,Austronesian,1276.0,4,2,4,1,endangered,2,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,0,0,1,0
kana1286,Kanakanavu,Austronesian,1276.0,,5,,,critically endangered,2,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,0,0,1,0
saar1237,Saaroa,Austronesian,1276.0,5,4,5,5,critically endangered,2,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,0,0,1,0
taro1264,Seediq,Austronesian,1276.0,4,,5,4,critically endangered,2,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,0,0,1,0
atii1237,Ati,Austronesian,1276.0,,2,4,3,endangered,1,3984.8315387656,3984.8315387656,67.26300914,67.26300914,55.4520983215477,55.4520983215477,1.41854562717771,1.41854562717771,0,0,0,0,0,0,0,0,0,1,0
cham1312,Chamorro,Austronesian,1276.0,4,1,2,2,endangered,2,41833.1517132825,32809.453151662754,80.5054655600831,80.5054655600831,94.1726346571831,93.12368037471126,0.800665140224825,-0.5123299382066325,0,0,0,0,0,0,0,0,0,1,0
mamb1305,Mamboru,Austronesian,1276.0,,1,,3,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
anak1240,Anakalang,Austronesian,1276.0,,1,,,vulnerable,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
wanu1241,Wanukaka,Austronesian,1276.0,,1,,3,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
weje1237,Wewewa,Austronesian,1276.0,,0,,,at risk,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
lamb1273,Lamboya,Austronesian,1276.0,,1,2,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
dhao1237,Dhao,Austronesian,1276.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
sabu1255,Hawu,Austronesian,1276.0,,0,,,at risk,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
bima1247,Bima,Austronesian,1276.0,,0,,,at risk,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
kepo1237,Kepo',Austronesian,1276.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
remb1250,Rembong-Wangka,Austronesian,1276.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
rajo1237,Rajong,Austronesian,1276.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
waer1237,Kolor,Austronesian,1276.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
palu1252,Palu'e,Austronesian,1276.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
rong1269,Rongga,Austronesian,1276.0,,2,2,1,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
yami1254,Yami,Austronesian,1276.0,4,2,4,4,severely endangered,2,13303.1481543868,13303.1481543868,92.0,92.0,65.8946980998325,65.8946980998325,0.431708792065523,0.431708792065523,0,0,0,0,0,0,0,0,0,1,0
iray1237,Iraya,Austronesian,1276.0,,1,,,vulnerable,1,3984.8315387656,3984.8315387656,67.26300914,67.26300914,55.4520983215477,55.4520983215477,1.41854562717771,1.41854562717771,0,0,0,0,0,0,0,0,0,1,0
rata1244,Ratahan,Austronesian,1276.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
tons1239,Tonsawang,Austronesian,1276.0,5,2,3,3,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
sasa1249,Sasak,Austronesian,1276.0,,0,,,at risk,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
argu1237,Arguni,Austronesian,1276.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
erok1237,Yarikman,Austronesian,1276.0,,3,3,3,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
bedo1237,Mbaruan,Austronesian,1276.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
urua1244,Uruangnirin,Austronesian,1276.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
onin1245,Onin,Austronesian,1276.0,,3,3,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
beng1287,Benggoi,Austronesian,1276.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
hoti1237,Hoti of East Seram,Austronesian,1276.0,5,4,5,5,critically endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
sala1269,Salas,Austronesian,1276.0,,4,,,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
bati1253,Bati (Indonesia),Austronesian,1276.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
kowi1239,Kowiai,Austronesian,1276.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
tand1253,Tandia,Austronesian,1276.0,,5,,,critically endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
morm1235,Mor (Mor Islands),Austronesian,1276.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
ware1253,Warembori,Austronesian,1276.0,,3,,3,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
yoke1238,Yoke,Austronesian,1276.0,,3,,2,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
asss1237,As,Austronesian,1276.0,5,5,5,5,critically endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,1,0,0,0,0,0,0,1,0
east2440,East Makian,Austronesian,1276.0,3,1,3,2,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
gebe1237,Gebe,Austronesian,1276.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
bata1295,Batanta,Austronesian,1276.0,4,3,4,3,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
made1253,Salawati,Austronesian,1276.0,2,2,3,2,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
biga1238,Biga,Austronesian,1276.0,2,3,2,0,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
lege1241,Legenyem,Austronesian,1276.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
ires1239,Yerisiam,Austronesian,1276.0,,3,,1,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
woii1237,Woi,Austronesian,1276.0,,2,,,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
papu1251,Papuma,Austronesian,1276.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
dusn1237,Dusner,Austronesian,1276.0,,5,5,5,critically endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
meos1237,Meoswar,Austronesian,1276.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
biak1248,Biak,Austronesian,1276.0,4,1,3,4,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
motl1237,Mwotlap,Austronesian,1276.0,,2,,0,vulnerable,1,3410.77023167097,3410.77023167097,22.35140038,22.35140038,22.2866933360645,22.2866933360645,2.37006474262017,2.37006474262017,0,0,0,0,0,0,0,0,0,1,0
motl1237,Mwotlap,Austronesian,1276.0,,5,,5,critically endangered,1,3410.77023167097,3410.77023167097,22.35140038,22.35140038,22.2866933360645,22.2866933360645,2.37006474262017,2.37006474262017,0,0,0,0,0,0,0,0,0,1,0
nume1241,Nume,Austronesian,1276.0,,3,,,endangered,1,3410.77023167097,3410.77023167097,22.35140038,22.35140038,22.2866933360645,22.2866933360645,2.37006474262017,2.37006474262017,0,0,0,0,0,0,0,0,0,1,0
vure1239,Vurës,Austronesian,1276.0,,2,,,threatened,1,3410.77023167097,3410.77023167097,22.35140038,22.35140038,22.2866933360645,22.2866933360645,2.37006474262017,2.37006474262017,0,0,0,0,0,0,0,0,0,1,0
vure1239,Vurës,Austronesian,1276.0,,4,5,5,critically endangered,1,3410.77023167097,3410.77023167097,22.35140038,22.35140038,22.2866933360645,22.2866933360645,2.37006474262017,2.37006474262017,0,0,0,0,0,0,0,0,0,1,0
mota1237,Mota,Austronesian,1276.0,,3,,,endangered,1,3410.77023167097,3410.77023167097,22.35140038,22.35140038,22.2866933360645,22.2866933360645,2.37006474262017,2.37006474262017,0,0,0,0,0,0,0,0,0,1,0
leha1243,Lehali,Austronesian,1276.0,,3,,,endangered,1,3410.77023167097,3410.77023167097,22.35140038,22.35140038,22.2866933360645,22.2866933360645,2.37006474262017,2.37006474262017,0,0,0,0,0,0,0,0,0,1,0
