official_name,level,speakers,country,official,regional,minority,national,widely_spoken,country_count,max_urbanization,max_internet_use
Bandial,Threatened,7000,Senegal,0,0,0,0,0,1,49.579,60.6
Bandjalang,Severely Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Bangandu,Threatened,2700,Cameroon,0,0,0,0,0,2,59.315,41.9
Bangandu,Threatened,2700,Congo,0,0,0,0,0,2,59.315,41.9
Bangime,Threatened,3000,Mali,0,0,0,0,0,1,46.189,35.1
Bangka,Critically Endangered,50,Indonesia,0,0,0,0,0,1,58.572,69.2
Baniwa,Threatened,9554,Brazil,0,1,0,0,0,3,88.438,84.2
Baniwa,Threatened,9554,Colombia,0,1,0,0,0,3,88.438,84.2
Baniwa,Threatened,9554,"Venezuela, RB",0,1,0,0,0,3,88.438,84.2
Bankagooma,Threatened,6000,Mali,0,0,0,0,0,1,46.189,35.1
Bankan Tey,Threatened,1320,Mali,0,0,0,0,0,1,46.189,35.1
Bankon,Vulnerable,12000,Cameroon,0,0,0,0,0,1,59.315,41.9
Bantawa,Threatened,371056,Nepal,0,0,0,0,0,1,21.903,55.8
Bará,Endangered,130,Brazil,0,0,0,0,0,2,87.788,84.2
Bará,Endangered,130,Colombia,0,0,0,0,0,2,87.788,84.2
Baraba Tatar,Critically Endangered,8000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Barababaraba,Critically Endangered,5,Australia,0,0,0,0,0,1,86.617,97.1
Barain,Threatened,5000,Chad,0,0,0,0,0,1,24.366,13.2
Baram,Critically Endangered,53,Nepal,0,0,0,0,0,1,21.903,55.8
Barambu,Vulnerable,25600,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Baras,Endangered,200,Indonesia,0,0,0,0,0,1,58.572,69.2
Barasano,Threatened,1924,Brazil,0,0,0,0,0,2,87.788,84.2
Barasano,Threatened,1924,Colombia,0,0,0,0,0,2,87.788,84.2
Bardi,Critically Endangered,5,Australia,0,0,0,0,0,1,86.617,97.1
Barí,Vulnerable,4000,Colombia,0,0,0,0,0,2,88.438,77.3
Barí,Vulnerable,4000,"Venezuela, RB",0,0,0,0,0,2,88.438,77.3
Barombi,Threatened,3000,Cameroon,0,0,0,0,0,1,59.315,41.9
Barrow Point,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
Bartangi,Vulnerable,2425,Tajikistan,0,0,0,0,0,1,28.234,56.8
Bashkardi,Threatened,7030,"Iran, Islamic Rep.",0,0,0,0,0,1,77.257,79.6
Bassa-Kontagora,Critically Endangered,10,Nigeria,0,0,0,0,0,1,54.283,39.2
Bassari,Vulnerable,25000,Senegal,0,0,0,0,0,3,49.579,60.6
Bassari,Vulnerable,25000,Guinea,0,0,0,0,0,3,49.579,60.6
Bassari,Vulnerable,25000,Guinea-Bissau,0,0,0,0,0,3,49.579,60.6
Bataan Ayta,Endangered,527,Philippines,0,0,0,0,0,1,48.287,83.8
Batak,Endangered,200,Philippines,0,0,0,0,1,1,48.287,83.8
Batek,Endangered,960,Malaysia,0,0,0,0,0,1,78.716,97.7
Bateri,Vulnerable,28251,Pakistan,0,0,0,0,0,2,38.04,27.4
Bateri,Vulnerable,28251,India,0,0,0,0,0,2,38.04,27.4
Baṭḥari,Severely Endangered,100,Yemen,0,0,0,0,0,2,88.4,95.3
Baṭḥari,Severely Endangered,100,Oman,0,0,0,0,0,2,88.4,95.3
Bati (Cameroon),Endangered,800,Cameroon,0,0,0,0,0,1,59.315,41.9
Bati (Indonesia),Threatened,3500,Indonesia,0,0,0,0,0,1,58.572,69.2
Batjamalh,Severely Endangered,12,Australia,0,0,0,0,0,1,86.617,97.1
Batsbi,Severely Endangered,800,Georgia,0,0,0,0,0,1,60.727,81.9
Batta,Severely Endangered,150,Indonesia,0,0,0,0,0,1,58.572,69.2
Baure,Critically Endangered,20,Bolivia,1,0,0,0,0,1,71.186,70.2
Bayono,Vulnerable,100,Indonesia,0,0,0,0,0,1,58.572,69.2
Bayot,Vulnerable,17150,Senegal,0,0,0,0,0,3,49.579,60.6
Bayot,Vulnerable,17150,Gambia,0,0,0,0,0,3,49.579,60.6
Bayot,Vulnerable,17150,Guinea-Bissau,0,0,0,0,0,3,49.579,60.6
Bearlake,Endangered,580,Canada,0,0,0,0,0,1,81.862,94.0
Bebeli,Severely Endangered,780,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bedoanas,Endangered,180,Indonesia,0,0,0,0,0,1,58.572,69.2
Beeke,Endangered,1000,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Behoa,Endangered,6000,Indonesia,0,0,0,0,0,1,58.572,69.2
Belait,Severely Endangered,700,Malaysia,0,0,0,0,0,2,78.716,97.7
Belait,Severely Endangered,700,Brunei,0,0,0,0,0,2,78.716,97.7
Bele,Endangered,120,Nigeria,2,0,0,0,0,1,54.283,39.2
Belhariya,Severely Endangered,3,Nepal,0,0,0,0,0,1,21.903,55.8
Beli (Papua New Guinea),Vulnerable,1453,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Ben Tey,Threatened,3000,Mali,0,0,0,0,0,1,46.189,35.1
Bende,Endangered,41290,Tanzania,0,0,0,0,0,1,37.409,29.1
Benggoi,Endangered,320,Indonesia,0,0,0,0,0,1,58.572,69.2
Bepour,Severely Endangered,3,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Berakou,Critically Endangered,2,Chad,0,0,0,0,0,1,24.366,13.2
Berbice Creole Dutch,Extinct,0,Guyana,0,0,0,0,0,1,27.162,81.7
Bering Aleut,Extinct,0,Russian Federation,0,0,0,0,0,1,75.331,92.2
Berinomo,Endangered,178,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Besme,Threatened,1230,Chad,0,0,0,0,0,1,24.366,13.2
Betaf,Endangered,600,Indonesia,0,0,0,0,0,1,58.572,69.2
Bete,Severely Endangered,3,Nigeria,0,0,0,0,0,1,54.283,39.2
Beti,Endangered,200,Côte d'Ivoire,0,0,0,0,0,1,53.149,40.7
Bezhta,Threatened,6200,Russian Federation,0,0,0,0,0,1,75.331,92.2
Bhadrawahi,Vulnerable,69000,Pakistan,0,0,0,0,0,2,38.04,27.4
Bhadrawahi,Vulnerable,69000,India,0,0,0,0,0,2,38.04,27.4
Bhaya,Endangered,700,Pakistan,0,0,0,0,0,1,38.04,27.4
Biafada,Vulnerable,44900,Guinea-Bissau,0,0,0,0,0,1,45.466,32.5
Biak,Severely Endangered,70000,Indonesia,0,0,0,0,0,1,58.572,69.2
Bibbulman,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Bidjara,Severely Endangered,20,Australia,0,0,0,0,0,1,86.617,97.1
Bierebo,Threatened,1000,Vanuatu,0,0,0,0,0,1,25.976,45.7
Bieria,Severely Endangered,25,Vanuatu,0,0,0,0,0,1,25.976,45.7
Biga,Threatened,300,Indonesia,0,0,0,0,0,1,58.572,69.2
Bigambal,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Bikya,Critically Endangered,1,Cameroon,0,0,0,0,0,1,59.315,41.9
Bilen,Vulnerable,90000,Eritrea,0,0,0,0,0,1,43.267,20.0
Bilinarra,Critically Endangered,1,Australia,0,0,0,0,0,1,86.617,97.1
Biliru,Severely Endangered,50,Vanuatu,0,0,0,0,0,1,25.976,45.7
Bilua,Threatened,8740,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bima,At risk,500000,Indonesia,0,0,0,0,0,1,58.572,69.2
Bimin,Vulnerable,2000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bina,Threatened,7000,Nigeria,0,0,0,0,0,1,54.283,39.2
Binbinka,Critically Endangered,2,Australia,0,0,0,0,0,1,86.617,97.1
Bininj Gun-wok,Threatened,1600,Australia,0,0,0,0,0,1,86.617,97.1
Biritai,Endangered,250,Indonesia,0,0,0,0,0,1,58.572,69.2
Biseni,Threatened,4800,Nigeria,0,0,0,0,0,1,54.283,39.2
Bishuo,Critically Endangered,1,Cameroon,0,0,0,0,0,1,59.315,41.9
Bisis,Endangered,395,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bisorio,Endangered,200,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bisu,Threatened,2740,China,0,0,0,0,0,4,64.57,89.5
Bisu,Threatened,2740,Myanmar,0,0,0,0,0,4,64.57,89.5
Bisu,Threatened,2740,Thailand,0,0,0,0,0,4,64.57,89.5
Bisu,Threatened,2740,Lao PDR,0,0,0,0,0,4,64.57,89.5
Bit,Severely Endangered,1000,China,0,0,0,0,0,2,64.57,77.5
Bit,Severely Endangered,1000,Lao PDR,0,0,0,0,0,2,64.57,77.5
Biwat,Threatened,1642,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Blablanga,Threatened,2000,Solomon Islands,0,0,0,0,0,1,26.037,42.5
Blagar,Threatened,10000,Indonesia,0,0,0,0,0,1,58.572,69.2
Bo,Severely Endangered,76,Papua New Guinea,5,1,1,3,0,1,13.723,24.1
"Boano (Maluku, Indonesia)",Threatened,3240,Indonesia,0,0,0,0,0,1,58.572,69.2
"Boano (Sulawesi, Indonesia)",Threatened,2350,Indonesia,0,0,0,0,0,1,58.572,69.2
Bobongko,Threatened,1500,Indonesia,0,0,0,0,0,1,58.572,69.2
Bogaya,Endangered,300,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Boguru,Endangered,500,South Sudan,0,0,0,0,0,2,47.444,30.5
Boguru,Endangered,500,"Congo, Dem. Rep.",0,0,0,0,0,2,47.444,30.5
Bohtan Neo-Aramaic,Severely Endangered,500,Russian Federation,0,0,0,0,0,2,75.331,92.2
Bohtan Neo-Aramaic,Severely Endangered,500,Georgia,0,0,0,0,0,2,75.331,92.2
Boiken,Vulnerable,35204,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bokar,Threatened,3500,India,0,0,0,0,0,2,64.57,77.5
Bokar,Threatened,3500,China,0,0,0,0,0,2,64.57,77.5
Bola,Vulnerable,13700,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bolivian Quechua,At risk,2300000,Argentina,0,0,0,0,0,2,92.463,89.2
Bolivian Quechua,At risk,2300000,Bolivia,0,0,0,0,0,2,92.463,89.2
Boloki,Threatened,4200,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Bolondo,Threatened,3000,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Bolyu,Severely Endangered,500,China,0,0,0,0,0,1,64.57,77.5
Bom,Critically Endangered,3,Sierra Leone,0,0,0,0,0,1,44.3,20.6
Bomboli,Threatened,2500,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Bon Gula,Threatened,1500,Chad,0,0,0,0,0,1,24.366,13.2
Bondei,Vulnerable,80000,Tanzania,0,0,0,0,0,1,37.409,29.1
Bondu So,Vulnerable,24700,Mali,0,0,0,0,0,1,46.189,35.1
Bonerif,Critically Endangered,4,Indonesia,0,0,0,0,0,1,58.572,69.2
Bonggo,Severely Endangered,432,Indonesia,0,0,0,0,0,1,58.572,69.2
Bonkiman,Endangered,180,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Boor,Severely Endangered,100,Chad,0,0,0,0,0,1,24.366,13.2
Bora,Severely Endangered,3000,Brazil,0,0,0,0,0,3,87.788,84.2
Bora,Severely Endangered,3000,Peru,0,0,0,0,0,3,87.788,84.2
Bora,Severely Endangered,3000,Colombia,0,0,0,0,0,3,87.788,84.2
Borei,Threatened,1202,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Boselewa,Endangered,250,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bosmun,Endangered,1768,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bote-Majhi,Vulnerable,24664,Nepal,0,0,0,0,0,1,21.903,55.8
Botlikh,Threatened,8000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Boto,Endangered,500,Nigeria,0,0,0,0,0,1,54.283,39.2
Botovro,Endangered,430,Vanuatu,0,0,0,0,0,1,25.976,45.7
Bragat,Endangered,355,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Breri,Endangered,720,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Breton,At risk,206000,France,0,0,1,0,0,1,81.777,86.8
Bribri,Threatened,7475,Costa Rica,0,0,0,0,0,2,82.622,85.4
Bribri,Threatened,7475,Panama,0,0,0,0,0,2,82.622,85.4
Bribri Sign Language,Endangered,400,Costa Rica,0,0,0,0,0,1,82.622,85.4
Brokkat,Endangered,300,Bhutan,0,0,0,0,0,1,44.35,88.4
Brokpake,Threatened,5000,Bhutan,0,0,0,0,0,1,44.35,88.4
Brunca Sign Language,Endangered,808,Costa Rica,0,0,0,0,0,1,82.622,85.4
Bu,Threatened,6000,Nigeria,2,2,3,2,2,1,54.283,39.2
Bubia,Severely Endangered,600,Cameroon,0,0,0,0,0,1,59.315,41.9
Budibud,Endangered,120,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Budong-Budong,Severely Endangered,50,Indonesia,0,0,0,0,0,1,58.572,69.2
Buduma,Vulnerable,54800,Nigeria,0,0,0,0,0,3,59.315,41.9
Buduma,Vulnerable,54800,Cameroon,0,0,0,0,0,3,59.315,41.9
Buduma,Vulnerable,54800,Chad,0,0,0,0,0,3,59.315,41.9
Bugan,Vulnerable,2700,China,0,0,0,0,0,1,64.57,77.5
Bugawac,Threatened,9690,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bukhori,At risk,110000,Israel,0,0,0,0,0,2,92.854,89.0
Bukhori,At risk,110000,Uzbekistan,0,0,0,0,0,2,92.854,89.0
Bukiyip,Endangered,12000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bulgebi,Severely Endangered,50,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bulu,Endangered,910,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bumang,Threatened,200,China,0,0,0,0,0,1,64.57,77.5
Bumbita,Endangered,2353,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bun,Endangered,194,Papua New Guinea,0,0,0,2,0,1,13.723,24.1
Buna,Threatened,1259,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bunak,Vulnerable,100000,Indonesia,0,0,0,0,0,2,58.572,69.2
Bunak,Vulnerable,100000,Timor-Leste,0,0,0,0,0,2,58.572,69.2
Bung,Extinct,0,Cameroon,0,0,0,0,0,1,59.315,41.9
Bungain,Threatened,2451,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bunoge,Threatened,1000,Mali,0,0,0,0,0,1,46.189,35.1
Bura,Endangered,300,Vanuatu,0,0,0,0,0,1,25.976,45.7
Burarra,Endangered,600,Australia,0,0,0,0,0,1,86.617,97.1
Burate,Endangered,100,Indonesia,0,0,0,0,0,1,58.572,69.2
Bure,Critically Endangered,10,Nigeria,0,0,0,0,0,1,54.283,39.2
Burgenland Croatian,Threatened,28000,Austria,0,1,0,0,0,1,59.53,95.3
Burji,Vulnerable,46100,Kenya,0,0,0,0,0,2,29.52,35.0
Burji,Vulnerable,46100,Ethiopia,0,0,0,0,0,2,29.52,35.0
Burmbar,Endangered,900,Vanuatu,0,0,0,0,0,1,25.976,45.7
Burmeso,Endangered,250,Indonesia,0,0,0,0,0,1,58.572,69.2
Burui,Endangered,150,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Burumakok,Severely Endangered,40,Indonesia,0,0,0,0,0,1,58.572,69.2
Burunge,Endangered,3,Tanzania,0,0,0,0,0,1,37.409,29.1
Burushaski,Threatened,100300,Pakistan,0,0,0,0,0,2,38.04,27.4
Burushaski,Threatened,100300,India,0,0,0,0,0,2,38.04,27.4
Busa,Endangered,240,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Buso,Severely Endangered,50,Chad,0,0,0,0,0,1,24.366,13.2
Busoa,Endangered,900,Indonesia,0,0,0,0,0,1,58.572,69.2
Busuu,Critically Endangered,8,Cameroon,0,0,0,0,0,1,59.315,41.9
Butmas-Tur,Endangered,520,Vanuatu,0,0,0,0,0,1,25.976,45.7
Buu (Cameroon),Endangered,200,Cameroon,0,0,0,0,0,1,59.315,41.9
Buu (Nigeria),Severely Endangered,600,Nigeria,0,0,0,0,0,1,54.283,39.2
Buyuan Jinuo,Endangered,1000,China,0,0,0,0,0,1,64.57,77.5
Bwisi,Threatened,4250,Gabon,0,0,0,0,0,2,91.029,71.9
Bwisi,Threatened,4250,Congo,0,0,0,0,0,2,91.029,71.9
Byangsi,Threatened,1500,India,0,0,0,0,0,2,36.364,55.8
Byangsi,Threatened,1500,Nepal,0,0,0,0,0,2,36.364,55.8
Cabécar,Threatened,8441,Costa Rica,0,0,0,0,0,1,82.622,85.4
Caddo,Critically Endangered,25,United States,0,0,0,0,0,1,83.298,93.1
Cahuarano,Extinct,0,Peru,0,0,0,0,0,1,78.922,79.5
Cajamarca Quechua,Threatened,30000,Peru,0,0,0,0,0,1,78.922,79.5
Cajun French,Endangered,136701,United States,0,0,0,0,0,1,83.298,93.1
Camarines Norte Agta,Vulnerable,4000,Philippines,0,0,0,0,0,1,48.287,83.8
Cambodian Sign Language,Endangered,1500,Cambodia,0,0,0,0,0,1,25.57,60.7
Camling,Vulnerable,30000,Nepal,0,0,0,0,0,1,21.903,55.8
Campidanese Sardinian,Vulnerable,500000,Italy,0,0,0,0,0,1,71.973,87.0
Camsá,Threatened,4773,Colombia,0,0,0,0,0,1,82.354,77.3
Canela,Threatened,2502,Brazil,0,0,0,0,0,1,87.788,84.2
Canichana,Extinct,0,Bolivia,1,0,0,0,0,1,71.186,70.2
Cara,Threatened,3000,Nigeria,0,0,0,0,0,1,54.283,39.2
Carapana,Endangered,527,Brazil,0,0,0,0,0,2,87.788,84.2
Carapana,Endangered,527,Colombia,0,0,0,0,0,2,87.788,84.2
Carijona,Critically Endangered,10,Colombia,0,0,0,0,0,1,82.354,77.3
Carpathian Romani,At risk,472470,Turkey,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Germany,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Russian Federation,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Ukraine,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Bulgaria,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Romania,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Lithuania,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,France,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Italy,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Greece,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Macedonia,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,United Kingdom,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Poland,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Czech Republic,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Netherlands,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Switzerland,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Finland,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Austria,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Croatia,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Latvia,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Slovakia,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Hungary,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Albania,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Belarus,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Bosnia and Herzegovina,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Slovenia,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Serbia,0,0,0,0,0,28,93.179,97.3
Carpathian Romani,At risk,472470,Montenegro,0,0,0,0,0,28,93.179,97.3
Cashinahua,Threatened,5253,Brazil,0,0,0,0,0,2,87.788,84.2
Cashinahua,Threatened,5253,Peru,0,0,0,0,0,2,87.788,84.2
Casiguran Dumagat Agta,Threatened,600,Philippines,0,0,0,0,0,1,48.287,83.8
Catalan Sign Language,Vulnerable,18000,Spain,0,0,0,0,0,1,81.552,95.4
Catamarca and La Rioja Quechua,Extinct,0,Argentina,0,0,0,0,0,1,92.463,89.2
Cavineña,Endangered,1200,Bolivia,0,0,0,0,0,1,71.186,70.2
Cayuga,Severely Endangered,100,United States,0,0,0,0,0,2,83.298,94.0
Cayuga,Severely Endangered,100,Canada,0,0,0,0,0,2,83.298,94.0
Cayuvava,Extinct,0,Bolivia,0,0,0,0,0,1,71.186,70.2
Central Alaskan Yup'ik,Threatened,10400,United States,0,0,0,0,0,1,83.298,93.1
Central Baja Mixtec,Vulnerable,24130,Mexico,0,0,0,0,0,1,81.582,81.2
Central Cagayan Agta,Endangered,780,Philippines,0,0,0,0,0,1,48.287,83.8
Central Chinantec,Vulnerable,34852,Mexico,0,0,0,0,0,1,81.582,81.2
Central Lalo,Vulnerable,300000,China,0,0,0,0,0,1,64.57,77.5
Central Mnong,Vulnerable,52500,Viet Nam,0,0,0,0,0,2,39.48,78.1
Central Mnong,Vulnerable,52500,Cambodia,0,0,0,0,0,2,39.48,78.1
Central Pomo,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
Central Selkup,Critically Endangered,2,Russian Federation,0,0,0,0,0,1,75.331,92.2
Central Siberian Yupik,Threatened,1300,Russian Federation,0,0,0,0,0,2,83.298,93.1
Central Siberian Yupik,Threatened,1300,United States,0,0,0,0,0,2,83.298,93.1
Central Tagbanwa,Endangered,3,Philippines,0,0,0,0,0,1,48.287,83.8
Ch'orti',Threatened,9105,Honduras,0,0,0,0,0,2,60.212,58.3
Ch'orti',Threatened,9105,Guatemala,0,0,0,0,0,2,60.212,58.3
Cha'palaa,Threatened,9393,Ecuador,0,0,0,0,0,1,64.792,72.7
Chaari,Endangered,500,Nigeria,0,0,0,0,0,1,54.283,39.2
Chachapoyas Quechua,Threatened,7000,Peru,0,0,0,0,0,1,78.922,79.5
Chácobo,Vulnerable,1000,Bolivia,0,0,0,0,0,1,71.186,70.2
Chakali,Threatened,5000,Ghana,0,0,0,0,0,1,59.238,69.9
Chala,Threatened,3000,Ghana,0,0,0,0,0,1,59.238,69.9
Chalikha,Threatened,1000,Bhutan,0,0,0,0,0,1,44.35,88.4
Chamacoco,Threatened,1300,Brazil,0,0,0,0,0,2,87.788,84.2
Chamacoco,Threatened,1300,Paraguay,0,0,0,0,0,2,87.788,84.2
Chamalal,Threatened,9000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Chambri,Threatened,1050,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Changriwa,Endangered,498,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Chantyal,Threatened,2000,Nepal,0,0,0,0,0,1,21.903,55.8
Chatong,Endangered,580,Viet Nam,0,0,0,0,0,1,39.48,78.1
Chaudangsi,Endangered,3500,India,0,0,0,0,0,2,36.364,55.8
Chaudangsi,Endangered,3500,Nepal,0,0,0,0,0,2,36.364,55.8
Chenapian,Endangered,180,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Chenoua,Vulnerable,76300,Algeria,0,0,0,0,0,1,75.268,76.9
Chepang,Vulnerable,25097,Nepal,0,0,0,0,0,1,21.903,55.8
Chepya,Threatened,2000,Lao PDR,0,0,0,0,0,1,38.247,63.6
Chesu,Endangered,3300,China,0,0,0,0,0,1,64.57,77.5
Chewong,Severely Endangered,400,Malaysia,0,0,0,0,0,1,78.716,97.7
Cheyenne,Endangered,2100,United States,0,0,0,0,0,1,83.298,93.1
Chhintange,Threatened,3500,Nepal,0,0,0,0,0,1,21.903,55.8
Chhulung,Endangered,1314,Nepal,0,0,0,0,0,1,21.903,55.8
Chiapanec,Extinct,0,Mexico,0,0,0,0,0,1,81.582,81.2
Chichimeca-Jonaz,Threatened,1582,Mexico,0,0,0,0,0,1,81.582,81.2
Chickasaw,Endangered,50,United States,0,0,0,0,0,1,83.298,93.1
Chilean Sign Language,Vulnerable,21000,Chile,0,0,0,0,0,1,88.012,94.5
Chilisso,Threatened,3000,Pakistan,0,0,0,0,0,1,38.04,27.4
Chini,Severely Endangered,75,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Chinook Wawa,Critically Endangered,1,United States,0,0,0,0,0,2,83.298,94.0
Chinook Wawa,Critically Endangered,1,Canada,0,0,0,0,0,2,83.298,94.0
Chipaya,Threatened,1625,Bolivia,1,0,0,0,0,1,71.186,70.2
Chiquian-Bolognesi and Cajatambo Quechua,Vulnerable,245800,Peru,0,0,0,0,0,1,78.922,79.5
Chiquihuitlán Mazatec,Threatened,1502,Mexico,0,0,0,0,0,1,81.582,81.2
Chiquitano,Threatened,4665,Brazil,0,0,0,0,0,2,87.788,84.2
Chiquitano,Threatened,4665,Bolivia,0,0,0,0,0,2,87.788,84.2
Chocangacakha,Vulnerable,20000,Bhutan,0,0,0,0,0,1,44.35,88.4
Choctaw,Vulnerable,11000,United States,0,0,0,0,0,1,83.298,93.1
Chol,At risk,128240,Mexico,0,0,0,0,0,1,81.582,81.2
Chong,Severely Endangered,500,Thailand,0,0,0,0,0,2,53.608,89.5
Chong,Severely Endangered,500,Cambodia,0,0,0,0,0,2,53.608,89.5
Choni,At risk,154000,China,0,0,0,0,0,1,64.57,77.5
Chorote,Threatened,2057,Argentina,0,0,0,0,0,2,92.463,89.2
Chorote,Threatened,2057,Paraguay,0,0,0,0,0,2,92.463,89.2
Chrau,Vulnerable,15000,Viet Nam,0,0,0,0,0,1,39.48,78.1
Chru,Threatened,11000,Viet Nam,0,0,0,0,0,1,39.48,78.1
Chu-ng,Threatened,17,Thailand,0,0,0,0,0,2,53.608,89.5
Chu-ng,Threatened,17,Cambodia,0,0,0,0,0,2,53.608,89.5
Chuj,Vulnerable,38253,Guatemala,0,0,0,0,0,2,81.582,81.2
Chuj,Vulnerable,38253,Mexico,0,0,0,0,0,2,81.582,81.2
Chukchi,Threatened,11000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Chukwa,Critically Endangered,5,Nepal,0,0,0,0,0,1,21.903,55.8
Chulym,Severely Endangered,35,Russian Federation,0,0,0,0,0,1,75.331,92.2
Cicipu,Vulnerable,20000,Nigeria,0,0,0,0,0,1,54.283,39.2
Cimbrian,Threatened,2000,Italy,0,0,0,0,0,1,71.973,87.0
Cinta Larga,Endangered,645,Brazil,0,0,0,0,0,1,87.788,84.2
Coast Miwok,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
Coast Mixtec,Vulnerable,63180,Mexico,0,0,0,0,0,1,81.582,81.2
Cocama-Cocamilla,Critically Endangered,1000,Brazil,0,0,0,0,0,3,87.788,84.2
Cocama-Cocamilla,Critically Endangered,1000,Peru,0,0,0,0,0,3,87.788,84.2
Cocama-Cocamilla,Critically Endangered,1000,Colombia,0,0,0,0,0,3,87.788,84.2
Cocopah,Endangered,600,United States,0,0,0,0,0,2,83.298,93.1
Cocopah,Endangered,600,Mexico,0,0,0,0,0,2,83.298,93.1
Cocos Islands Malay,Vulnerable,700,Australia,0,0,0,0,0,3,100.0,97.7
Cocos Islands Malay,Vulnerable,700,Malaysia,0,0,0,0,0,3,100.0,97.7
Cocos Islands Malay,Vulnerable,700,Singapore,0,0,0,0,0,3,100.0,97.7
Coeur d'Alene,Critically Endangered,2,United States,0,0,0,0,0,1,83.298,93.1
